,language,id,text,resultado,situacao,cat_id,cat_nome
344,pt,35421,boa noite meu capitao  q deus abencoe a sua noite  qto ao atorzinho e o filme liga nao  ele se ferra sozinho ,0.529600441455841,Neutro,3,Haha
345,pt,35430,presidente nao esquenta com essas pessoas   cuide de sua saude o senhor e muito importanto para o brasil melhoras ,0.34423214197158797,Neutro,3,Haha
346,pt,55408,presidente abracos rio do oeste sc  deixa eles falarem nos estamos vendo seu em penho  o trabalho continua  abrcos,0.40244859457015997,Neutro,3,Haha
347,pt,58,nao tem fake news folha de s paulo  ,0.442553788423538,Neutro,3,Haha
348,pt,16704,economista e presidente  os anteriores usavam terno e quebraram o pais   alias  terno original e foram falsos com o povo  melhor assim ,0.617597460746765,Neutro,3,Haha
349,pt,52885,proxima manchete   urgente   bolsonaro e flagrado   roubando   docinho antes de cantar os parabens ,0.510150849819183,Neutro,3,Haha
350,pt,38920,sempre objetivo    tenho mais o que fazer ,0.36711436510086104,Neutro,3,Haha
351,pt,16697,e qual o problema   a original custa quase 300 reais## ele ta certo,0.301279753446579,Neutro,3,Haha
352,pt,16694,a situacao nao ta facil pra ninguem  original ta muito caro    ,0.251648217439651,Negativo,3,Haha
353,pt,52891,fique esperto e nao leve nenhum brigadeiro no bolso ,0.45501035451889,Neutro,3,Haha
354,pt,16705,nossa  e serio isso   presidente  o senhor e um astro  os  jornais  te amam   ou odeiam  kkkk e cada coisa ,0.524770557880402,Neutro,3,Haha
355,pt,35461,fica tranquilo presidente nos estamos unidos em tudo aqui nas redes sociais e nao acreditamos em fake news  so se preocupa em ficar bom logo  fica com deus e bom descanso ,0.8154531121253971,Positivo,3,Haha
356,pt,33144,quem votou no bolsonaro curte,0.597563147544861,Neutro,3,Haha
357,pt,64,nossa  essa folha de sao paulo quer aparecer mesmo     essa comparacao com papel higienico muito engracado  o pior que e mesmo         parabens presidente  seja autentico nos te admiramos de qualquer jeito      ,0.259376585483551,Negativo,3,Haha
358,pt,16689,se voce acha sua vida ruim  imagina a vida do estagiario da veja que fez essa  materia   pior  imagina quem  aprovou  isso como sendo um conteudo  consumivel  hahaha #ripjornalismo ,0.16666667163372,Negativo,3,Haha
359,pt,39176,mentira hahahahahaha adoro,0.43627393245697,Neutro,3,Haha
360,pt,69,meu presidente manda um abraco para a turma do facebook que acompanha o senhor ,0.49310946464538596,Neutro,3,Haha
361,pt,35423,esse presidente chamada jair messias bolsonaro sa sendo o presidente mais repercutido na historia do brasil sendo o melhor presidente qui o brasil ja teve parabens deus abencoe sempre,0.818064153194427,Positivo,3,Haha
362,pt,52912,proxima manchete  bolsonaro usa papel higienico super macio  nao economiza nos gastos  ,0.538772106170654,Neutro,3,Haha
363,pt,52969,eita que a imprensa ta mendigando qualquer noticia de nosso presidente bolsonaro  quaquaraquaqua quem riu   ,0.581880450248718,Neutro,3,Haha
364,pt,35439,nao vai fazer estreia no brasil por razoes comerciais  depois eles falam que vcs eleitores que espalham fakenews       https   www google com amp s www b9 com br 103194 boy erased tem estreia nos cinemas cancelada no brasil mas nao por censura amp ,0.441801130771637,Neutro,3,Haha
365,pt,52956,porra  ja pensou  o presidente ir no seu niver na churrascaria e ainda chegar antes  nao e pra qualquer um  poderia ir e ficar so 1 min no final que ja tava valendo ,0.420698344707489,Neutro,3,Haha
366,pt,64374,brasil acima de tudo   siga firme presidente bolsonaro   a imprensa vermelha pira  ,0.651819348335266,Neutro,3,Haha
367,pt,35440,e porque tem muitos com medo da regravacao do filme   corra que a policia vem    que ja assustam logo com o titulo     kkkkkkkk,0.45005205273628207,Neutro,3,Haha
368,pt,38923,bolsonaro e top kkkkkkkkk,0.70943546295166,Positivo,3,Haha
369,pt,38942,eu tenho muito orgulho do meu presidente  ,0.377944737672806,Neutro,3,Haha
370,pt,66,bom dia  bolsonaro  que nossa senhora lhe cubra com seu manto e lhe sufoque ,1.0,Positivo,3,Haha
371,pt,65563,e nos domingo presidente jair messias bolsonaro  brasil acima de tudo  deus acima de todos,0.785990715026855,Positivo,3,Haha
372,pt,16922,quando o palmeiras ganhar um mundial  vale a pena comprar uma original ,0.916756272315979,Positivo,3,Haha
373,pt,16735,a revista veja esta desvalorizada e percebeu que o presidente da ibope    simples assim   ,0.66156542301178,Neutro,3,Haha
374,pt,52948,quando que um dia eu iria imaginar que votaria num presidente que me daria satisfacao da sua vida pessoal  ne nao ,0.0984000787138939,Negativo,3,Haha
375,pt,52947,procuram pelo em ovo  meu presidente     #bolsonaro2022,0.47614714503288297,Neutro,3,Haha
376,pt,64369,ja havia dito  que uma reforma politica acabando com todas as mordomias e beneficios dos politicos seria de otima qualidade para a economia  se nao fizerem isto nem a reforma da previdencia vai restaurar a economia do brasil  noss tres poderes devem serem retirados todos os tipos de gastos e beneficios pagos a todos ,0.505490124225616,Neutro,3,Haha
377,pt,16687,por isso que te amo presidente  e olha que nem tenho seu sobrenome ,0.533182382583618,Neutro,3,Haha
378,pt,16685,sabe o que esta faltando  sr  presidente  aquele pao com leite condensado e aquele cafezinho de coador ,0.7613843679428101,Positivo,3,Haha
379,pt,53046,engracado ne   quando o lula estava presidente a imprensa nao contava quantas garrafas ele esvaziava por dia ,0.19834524393081698,Negativo,3,Haha
380,pt,52916,manchetes da midia brasileira    bolsonaro toma cafe sem toalha na mesa   bolsonaro almoca no bandejao e em pe   bolsonaro tem uma amigo negao    bolsonaro vai ao cinema com a esposa   bolsonaro vai aos eua    bolsonaro fala muito    bolsonaro fala pouco   bolsonaro respira e expira o tempo todo,0.6236831545829771,Neutro,3,Haha
381,pt,52915,presidente  venha no meu aniversario dia 28 04 vestido de papai noel  manchete do dia seguinte   bolsonaro confunde o mes e fura fila do papai noel   te espero pra rirmos juntos  hem  ,0.668229937553406,Neutro,3,Haha
382,pt,16684,essa materia e real    nao da pra acreditar   eles nao tem mais o que fazer ,0.0827010869979858,Negativo,3,Haha
383,pt,16679,e quem e que nao usa  uma original esta pra mais de 300 00 eu se puder comprar por 10 00 faco festa,0.596426010131836,Neutro,3,Haha
384,pt,30052,melhor uma camisa verde do palmeiras mesmo sendo falsa do que aquela merda vermelha escrito lula livre ,0.628110647201538,Neutro,3,Haha
385,pt,16664,cuidado presidente  os especialistas vao dizer que voce esta incentivando a pirataria kkkkkkkk,0.5471128225326539,Neutro,3,Haha
386,pt,52931,depois da do cineminha  nao duvido de mais nada  estadao virou tititi e a folha virou caras,0.467760771512985,Neutro,3,Haha
387,pt,52928,a imprensa brasileira ja teve morte cerebral  so falta desligar os aparelhos ,0.0308669209480286,Negativo,3,Haha
388,pt,6702,boaaaa presidente kkk,0.628038763999939,Neutro,3,Haha
389,pt,52967,isso significa que o nosso presidente bolsonaro realmente e uma estrela,0.519627690315247,Neutro,3,Haha
390,pt,24066,olha a camisa ai de novo e de quebra    um chinelinho de dedo,0.175912499427795,Negativo,3,Haha
391,pt,52963,e falar a respeito da condenacao de haddad por disseminar fake na internet  nada  se fazem de cegos  essa e a nossa midia isenta  ,0.6106425523757929,Neutro,3,Haha
392,pt,52983,ta oteeeemooo presidente eu chego quase no final  vou me inspirar no senhor      ,0.48488089442253096,Neutro,3,Haha
393,pt,52968,ele e o presidente   chega a hora que quiser  tudo que ele faz e noticia,0.5910218358039859,Neutro,3,Haha
394,pt,52980,pontualidade e tudo sr  presidente    se o a  aniversariante atrasou  problema dele   kkkkkk,0.529091417789459,Neutro,3,Haha
395,pt,52986,impeachment para o presidente  isso e crime kkkkkkkkkkkkkkkkkkkkkk      3  #bolsonaro2022  3,0.324094891548157,Neutro,3,Haha
396,pt,52993,o aniversariante chegou atrasado e o presidente e que chegou cedo  e isso ai presidente  vai treinando pra suas viagens pela europa  chiqueresimo   ,0.538693964481354,Neutro,3,Haha
397,pt,51765,querem pegar sucesso na sua fama   querem propaganda gratis  nao da ibope pra comunistas   boa recuperacao e muita saude querido presidente      ,0.7954522967338559,Positivo,3,Haha
398,pt,19618,falsificada            oh  my god      qui noticia relevante,0.480951607227325,Neutro,3,Haha
399,pt,52959,meu presidente e igual musica boa  gruda na mente  kkkkkkkkkkkk,0.666758120059967,Neutro,3,Haha
400,pt,52958,toca o bonde  presidente  o sr  tem quase 60 milhoes de expectadores e sabemos dos seus atos  ignore a midia vermelha  o desmame causa choro e chantagem emocional ,0.27197059988975497,Negativo,3,Haha
401,pt,19599,esse e meu papai presidente   ,0.5296649336814879,Neutro,3,Haha
402,pt,52833,amanha no estadao  bolsonaro faz clara alusao as forcas armadas em festa de aniversario  o brigadeiro e otimo ,0.63332325220108,Neutro,3,Haha
403,pt,52944,grandes manchetes do jornalismo brasileiro ,0.678839504718781,Neutro,3,Haha
404,pt,52918,bolsonaro nao devolve tupperware que levou com pedaco de bolo da festa ,0.4757405519485471,Neutro,3,Haha
405,pt,39670,todos nos sabemos q e mentira,0.21127992868423498,Negativo,3,Haha
406,pt,52884,estadao  pode me informar se bolsonaro ja fez coco hoje ,0.650940537452698,Neutro,3,Haha
407,pt,52898,nooosssa   furo de reportagem    vou assinar estadao,0.540163516998291,Neutro,3,Haha
408,pt,52990,todo militar e assim  so chega adiantado nos lugares  mesmo reformado  o habito continua firme e forte  fui casada com um  e andava de roda para acompanha lo e chegar cedo  tamo junto  querido presidente bolsonaro ,0.44342803955078103,Neutro,3,Haha
409,pt,53000,nao esquecem de checar a marca do guardanapo que ele limpou a boca kkkkk,0.35167074203491194,Neutro,3,Haha
410,pt,16703,mas que revistinha   vai procurar noticia que traga alguma coisa relevante e deixa nosso presidente trabalhar em paz   ele esta em casa se recuperando e veste o que quiser,0.635224461555481,Neutro,3,Haha
411,pt,35443,por isso eu te amo jair messias bolsonaro ,0.47288906574249295,Neutro,3,Haha
412,pt,35448,presidente esse ator deve ser do pt diga a ele q o senhor nao e psiquiatra,0.34118086099624606,Neutro,3,Haha
413,pt,35451,libera dinheiro da lei roaneut para gravacao do filme do jaspion ,0.6029621958732599,Neutro,3,Haha
414,pt,11535,,,Neutro,3,Haha
415,pt,12832,cada um come o que consegue comer   como nutricionista  trabalho garantindo exatamente isso  diariamente no hospital do sus onde sirvo ao povo  o banquete deveria servir outra iguaria pra nao constranger a nenhum comensal  essa folha de sao paulo ja nao presta nem pra embrulhar bosta de cachorro ,0.2916666567325589,Negativo,3,Haha
416,pt,59616,estadao  esta oficialmente falido ,0.44454535841941795,Neutro,3,Haha
417,pt,93,de petrolina pernambuco   um vazio de carneiro pra convidar o presidente para comer coisa boa  ,0.628924489021301,Neutro,3,Haha
418,pt,16671,e quem que compra uma camiseta original do palmeiras    kkk,0.700589835643768,Positivo,3,Haha
419,pt,16682,mande seu endereco para correspondencia meu presidente mandarei para o sr  uma oficial sei que nao precisa mais para mim seria uma honra ,0.711907088756561,Positivo,3,Haha
420,pt,16691,soube que o presidente bolsonaro convidou o lula para assistirem ao proximo palmeiras e corinthians  porem o lula mandou avisar que estara preso em compromissos pessoais em curitiba pelos proximos 24 anos e nao tem como prestigiar o convite ,0.473940461874008,Neutro,3,Haha
421,pt,16692,eu nao me arrependo de ter votado no presidente bolsonaro se tivesse eleicao hoje eu votaria de novo viva o nosso presidente ,0.24943134188651997,Negativo,3,Haha
422,pt,16695,mostrando a realidade dos brasileiros  parabens presidente ,0.529492020606995,Neutro,3,Haha
423,pt,16696,fala serio kkkkk quem nao tem uma camisa de time falsa comprada na feira  haha,0.553276777267456,Neutro,3,Haha
424,pt,35441,avisa o ator que bolsonaro nao precisa fazer nada    se descobrirmos quem ele e  nos mesmos fazemos o servico   ,0.440623044967651,Neutro,3,Haha
425,pt,35437,tenho mais o que fazer      kkkkkkkkk mito esse nosso presidente ,0.438646107912064,Neutro,3,Haha
426,pt,35434,na verdade o filme e pessimo e nao teve nem bilheteria la fora  ,0.37767910957336404,Neutro,3,Haha
427,pt,1721,uma verdade dentre milhoes de mentiras ,0.38876211643219,Neutro,3,Haha
428,pt,1633,cade o leite condensado presidente  levou  ,0.30190795660018893,Neutro,3,Haha
429,pt,6610,pior e que os cara faz faculdade pra fazer uma materia dessas  ,0.00249654054641724,Negativo,3,Haha
430,pt,65749,esse e meu presidente,0.48979163169860795,Neutro,3,Haha
431,pt,65696,isso mesmo presidente ,0.502899467945099,Neutro,3,Haha
432,pt,80,eu fico pensando no salario do profissional que se preza a fazer uma materia robusta e produtiva como esta  nao teria um conteudo mais produtivo ,0.29166269302368203,Negativo,3,Haha
433,pt,64373,capitao dia 26 eu vou de amarelo como sempre fomos nesses 4 anos     voce vai conseguir  estamos com voce ,0.406159460544586,Neutro,3,Haha
434,pt,68,presidente  macarrao instantaneo e um veneno para a saude  com alimentacao nao se economiza  precisamos que vossa excelencia esteja presente para a posse da laurinha na presidencia da republica daqui a 30 anos ,0.5561622381210329,Neutro,3,Haha
435,pt,67,pode passar aqui em casa   melhor que sushi  eu garanto que e ,0.855879306793213,Positivo,3,Haha
436,pt,65,poderia ser pior     bolsonaro constrange em banquete e nao come alimentos servidos  ,0.0,Negativo,3,Haha
437,pt,35422,ele queria que vc fizesse uma participacao especial  mas o senhor estava muito ocupado pensando em salvar o brasil,0.5806074142456049,Neutro,3,Haha
438,pt,64376,a luta ta grande mas tenho fe em deus vamos vencer   ,0.934105515480042,Positivo,3,Haha
439,pt,16699,o que ele usa ou deixa de usar e problema dele  voces nao acham ,0.19189858436584498,Negativo,3,Haha
440,pt,16713,nossa o que tem haver deixa o nosso presidente trabalhar que ladainha que e essa que dor de cotovelo tenha do parabens presidente pela simplicidade e humildade,0.129629626870155,Negativo,3,Haha
441,pt,53007,a estrela e o aniversariante  o presidente foi educado em chegar antes e nao causar tumulto ofuscando o brilho do homenageado,0.976190447807312,Positivo,3,Haha
442,pt,16719,carissimo presidente jair bolsonaro  esta musica  modestia a parte  foi uma forte ferramenta utilizada para vossa eleicao a presidente da republica  2018  com ela  conseguimos conscientizar muitos eleitores a votarem em v  excelencia  vossa eleicao a presidente do brasil foi uma grande vitoria p  os brasileiros   fiz todos os esforcos para canta la no dia da posse  nao foi possivel mas nao desisti   gostaria que me ouvisse canta la  ao vivo   muito obrigado   sei que deus vai permitir a realizacao  deste sonho                                                                                      sim     o melhor presidente   ,0.616279065608978,Neutro,3,Haha
443,pt,39086, e cada uma q aparece hem presidente  ,0.32696130871772805,Neutro,3,Haha
444,pt,39100,e se tiver    aqui e br porra  quem manda na nossa casa somos nos  ,0.521595358848572,Neutro,3,Haha
445,pt,55572,gustavo alencar lauriane lima to esperando os cara postar que o bolsonaro foi cagar as 14h jair messias bolsonaro,0.42419609427452104,Neutro,3,Haha
446,pt,55365,falta de materia presidente eles te amam kkkkk,0.33010029792785606,Neutro,3,Haha
447,pt,30109,misericordia a revista veja esta com a credibilidade mais baixa que barriga de cobra      que falta de noticia em    ,0.298658192157745,Negativo,3,Haha
448,pt,13521,se fosse a turma petralha  voltariam com garrafas de saque dos mais caros  tudo pago no cartao corporativo  o pais ta mudando  dilma em portugal voltou com a sacola cheia de vinhos caros  pagos com nosso dinheiro ,0.563255488872528,Neutro,3,Haha
449,pt,16307,  ao vivo stf   vem ai 200 mil bandidos pras ruas   prisao em segunda instancia 23 10 2019  https   youtu be wjqpwujfspo,0.34973809123039196,Neutro,3,Haha
450,pt,58576,quando nao se tem crime nem corrupcao pra divulgar  e isso que da  avante  capitao  #elesim #bolsonaro2022,0.00731575489044189,Negativo,3,Haha
451,pt,16767,e dai o importante e que veste como qualquer uma original ,0.6382104754447939,Neutro,3,Haha
452,pt,53052,meu deus e mta falta do q fazer desses jornalistas kkkkkk,0.0794678926467896,Negativo,3,Haha
453,pt,52994,nao existe mais jornais informativos  o que esta havendo e uma implantacao de ele disse que  ele falou que  acabou a credibilidade da midia ,0.134579867124557,Negativo,3,Haha
454,pt,65725,sai do facebook e vai trabalhar,0.258180379867554,Negativo,3,Haha
455,pt,59894,cortem a verba dessas midias ,0.490396618843079,Neutro,3,Haha
456,pt,30112,o celso de melo agora e o dono da verdade    homem nao nasce homem  mulher nao nasce mulher  a biologia nao tem a menor importancia  e o jacare nao e um bicho    homem de 130 kilos com 1 95 de altura que se dizer mulher  pode pedir o amparo da lei maria da penha  entrar numa igreja e beijar todo mundo a forca  esculhambar com o padre ou pastor  urinar e evacuar  no altar e quem for contra vai ser preso por homofobia  transfobia e racismo   ,0.429197698831558,Neutro,3,Haha
457,pt,65746,excelente meu presidente    ,0.870494842529297,Positivo,3,Haha
458,pt,30150,kkkkkkkk esse jornalista ja pode ganhar o premio imbecil do ano ,0.778887510299683,Positivo,3,Haha
459,pt,51495, ,,Neutro,3,Haha
460,pt,39104,entre com acao contra este cara  tirar uns dolares dele   ele quer aparacer ,0.512293338775635,Neutro,3,Haha
461,pt,52971,ele foi convidado    chega a hora que  quiser  ,0.534045219421387,Neutro,3,Haha
462,pt,35445,tudo marketing pra colocar o tal filme na midia  usando seu nome ,0.559612512588501,Neutro,3,Haha
463,pt,52976,nossa  sr presidente kkkk que noticia perturbadora,0.5207301378250121,Neutro,3,Haha
464,pt,35447,melhoras  sr  presidente do brasil  a nacao brasileira ora pelo senhor ,0.670921325683594,Neutro,3,Haha
465,pt,52977,fake news  bolsonaro deixa o aniversariante constrangido devido a sua pontualidade  rses,0.628480494022369,Neutro,3,Haha
466,pt,39088,muito bom  excelencia ,0.9052531719207759,Positivo,3,Haha
467,pt,35456,atorzinho querendo sujar a imagem do brasil  processo nele ,0.276331126689911,Negativo,3,Haha
468,pt,52978,kkkkk    o estadao esta em estado de  nao tem o que fazer    kkkk,0.503360033035278,Neutro,3,Haha
469,pt,49405,hehe,0.7562858462333679,Positivo,3,Haha
470,pt,35498,nao deixe isto abalar eles da esquerdas estao fazendo de tudo pra te derrubar mas so que nao vao pois o povo de bem esta com vc ,0.410526424646378,Neutro,3,Haha
471,pt,39117,top  melhor presidente    ,1.0,Positivo,3,Haha
472,pt,52979,jair messias bolsonaro colocou a mao no bolso  como a midia publica  bolsonaro coloca a mao no bolso e faz gesto obsceno  kkk eles te amam e nao sabem meu presidente    avante brasil   ,0.498275279998779,Neutro,3,Haha
473,pt,52981,alem de tudo tem pontualidade britanica  posso votar 17 de novo  ,0.625419020652771,Neutro,3,Haha
474,pt,52982,pra comer churrasco eu tb sou o primeiro a chegar e o ultimo a sair   ,0.33122974634170504,Neutro,3,Haha
475,pt,62070,se bolsonaro fizesse campanha contra a dengue  com certeza a midia defenderia o mosquito ,0.7989820241928101,Positivo,3,Haha
476,pt,51506,fica tranquilo capitao   tem maluco esquerdista em todo mundo kkkkk,0.593096137046814,Neutro,3,Haha
477,pt,16746,quem nao tem o que fazer    pra editar um material desses ,0.33142971992492704,Neutro,3,Haha
478,pt,52997,presidente reveja a estatal do trem bala q nao saiu mas a estatal continua la,0.464929521083832,Neutro,3,Haha
479,pt,16723,esse  e   nosso   presidente bolsonaro   sucesso ,0.818891882896423,Positivo,3,Haha
480,pt,16678,alem de ganharmos o melhor presidente ganhamos um criador de memes sem limite kkkkkkkk,1.0,Positivo,3,Haha
481,pt,53005,ia adorar ser a aniversariante  pense no presente ,0.8587530255317691,Positivo,3,Haha
482,pt,52945,bolsonaro me representa  sou a primeira a chegar na festa e so saio quando acaba a comida  rosana juliana joycinha,0.44582146406173706,Neutro,3,Haha
483,pt,16680,relaxa presidente  que a gente faz uma vaquinha e compra uma oficial para vossa excelencia ,0.659980654716492,Neutro,3,Haha
484,pt,53008,muito bem  sempre o primeiro    sempre na frente  continue assim capitao    ,1.0,Positivo,3,Haha
485,pt,53011,estadao chegou antes do bolsonaro e do aniversariante ,0.631149411201477,Neutro,3,Haha
486,pt,53014,eita que a falta de assunto desses jornais esta grande ,0.42070740461349504,Neutro,3,Haha
487,pt,16729,essa noticia nao tera repercussao mundial,0.301359891891479,Neutro,3,Haha
488,pt,52955,nossa    isso muda tudo    em 2022  votarei novamente nele  com essa informacao  tao  relevante    ,0.43180757761001604,Neutro,3,Haha
489,pt,16728,ate isso    pelo amor de deus    deixem o homem em paz   ,0.656787931919098,Neutro,3,Haha
490,pt,16727,quem nao tem o que falar   faz isso mesmo  procura pelo em ovo kkkkk vamos pra frente presidente ,0.583845138549805,Neutro,3,Haha
491,pt,52962,fui cancelar minha assinatura digital do estadao que ja esta c valor promocional e atendente me deu um mes gratis  depois dessa tem q cancelar mesmo ,0.441572636365891,Neutro,3,Haha
492,pt,16721,bolsonaro e muito simples e disparado o melhor presidente desde que os militares deixaram o poder ,0.578349828720093,Neutro,3,Haha
493,pt,52966,meu aniversario vou comemorar numa churrascaria tb  o senhor ta super convidado  meu presidente  sera uma honra,0.97112637758255,Positivo,3,Haha
494,pt,16718,com   camisa   falsa   ou   nao    meu   presidente   e   chik   do   mesmo    jeito     brasil   acima de tudo e deus acima   de todos,0.670675218105316,Neutro,3,Haha
495,pt,16708,votacao rapida  jair bolsonaro sera o melhor presidente que o brasil ja teve  curte ai ,0.8847486972808841,Positivo,3,Haha
496,pt,16709,cada dia mais so tenho certeza que votei no cara certo ,0.666366934776306,Neutro,3,Haha
497,pt,53002,nunca vi um presidente tao popular como o nosso e olha que ele nem se esforca para aparecer a midia trabalha tanto para afronta lo e acaba ajudando ele crescer ainda mais nas pesquisas e ganha cada dia mais nosso respeito e admiracao  #mitosempre,0.444392174482346,Neutro,3,Haha
498,pt,16673,esquecendo a foto do bolsonaro  ja pararam pra pensar no quao estranho e uma propaganda de celular escrito que ele custa apenas 1 899 reais ,0.258473783731461,Negativo,3,Haha
499,pt,16745,o que seria do brasil sem esta noticia   boa noite a todos tmj presidente ,0.855351984500885,Positivo,3,Haha
500,pt,53094,esse e o nosso presidente  por isso que nos o amamos tanto  e autentico  quebra protocolos  faz o que ele quer e o que bem entende  nem esta ai para a midia   hahahaha  boa presidente    muda brasil   ,0.518185317516327,Neutro,3,Haha
501,pt,52998,isso e caracteristica de quem e disciplinado  bem sucedido e provido de respeito aos outros    parabens presidente ,1.0,Positivo,3,Haha
502,pt,55590,r i p  jornalismo ,0.435145914554596,Neutro,3,Haha
503,pt,52911,bolsonaro tinha carne no dente quando sorriu para foto com convidados kkkkkk,0.603562951087952,Neutro,3,Haha
504,pt,30151,a mostra que ele e honesto nao precisa roubar o pais para poder comprar uma camisa do palmeiras como seu inacio lula que roubou bilhoes e so andava na beca com dinheiro publico esse e nosso presidente se veste igual ao povo brasileiro,0.46636506915092496,Neutro,3,Haha
505,pt,30153,veja e rede bobo  pq nao colocam uma manchete  presidente da republica vai trabalhar mesmo convalescendo de cirurgia em funcao de facada  responsaveis ainda nao foram identificados    imprensa podre  comprada e retrograda    #vejalixo #globolixo,0.222222223877907,Negativo,3,Haha
506,pt,30163,gente essa materia da veja e real mesmo  e dificil acreditar que tenham publicado esse tipo de coisa  sabemos que a veja e um lixo  mas sera que chegou a esse nivel ,0.1875,Negativo,3,Haha
507,pt,1941,essa folha cada dia uma novidade kkkkkkkkk,0.512917399406433,Neutro,3,Haha
508,pt,53001,parabens presidente  sempre em primeiro lugar   amei,0.879554986953735,Positivo,3,Haha
509,pt,52923,meu querido presidente  por favor no meu proximo aniversario pode chegar um dia antes ,0.448345005512238,Neutro,3,Haha
510,pt,52929,proxima manchete  bolsonaro nao sera mais convidado para aniversarios pois chega cedo demais  kkkk,0.304489195346832,Neutro,3,Haha
511,pt,35446,agradecemos por sua forca presidente  tudo pelo povo q acreditou no sr  desde q comecou a candidatura vem sofrendo e perseguido ate chegar onde esta  hospitalizado  obg pelo carinho e respeito pelo brasil  rezo pelo sr  abracos a primeira dama    ,0.49978303909301797,Neutro,3,Haha
512,pt,35435,e por que ele ta esperando a verba  do governo pra termina o filme,0.33270600438118,Neutro,3,Haha
513,pt,64385,vamos fechar o congresso nacional e o stf     brasil ame o ou deixe  o ,0.946069419384003,Positivo,3,Haha
514,pt,64387,estamos juntos com vc meu presidente deus esta acima de todos continue nessa guerra firme e forte sustentando ate o fim joao 8 32 e conhecereis a verdade e a verdade vos libertara ,0.617655694484711,Neutro,3,Haha
515,pt,127,agora acabou de vez miojo a r  10 00 ,0.438962519168854,Neutro,3,Haha
516,pt,64686,#bolsonaroxgrandemidia #mito2022 #bolsonaroxcentrao #lutepelobrasil26demaio #estamoscombolsonaro  #forcavemdopovo #elenaoperdeuaceita https   i pinimg com originals d4 63 5e d4635ef5d252f92edc14ba700470e542 gif,0.5154864192008971,Neutro,3,Haha
517,pt,20270,eu votaria de novo,0.317171901464462,Neutro,3,Haha
518,pt,81,gostei  sempre honesto a falar a verdade ate na mesa  miojo  cafe leite e pao  um dia vou tomar cafe contigo dessa forma  ser simples nao doi  isso e exemplo para ensinar as autoridades que nem sempre o glamour mostra a realidade da simplicidade do ser humano  topo comer ate com chinelo e tijela  aceito qq parada  kkkk,0.6724137663841251,Neutro,3,Haha
519,pt,74,materia sem um pingo de importancia  mas valeu para mostrar que o presidente nao esbanja em restaurantes caros  recorre ao bom e velho miojo,0.653382241725922,Neutro,3,Haha
520,pt,64379,dia 26 anapolis goias vemprarua  #bolsonarotemrazao ,0.4710492789745329,Neutro,3,Haha
521,pt,55398,r i p jornalismo ,0.435145914554596,Neutro,3,Haha
522,pt,35424,presidente divulga o filme e o ator  tambem tenho mais o que fazer ao inves de assistir   jair voce arrasa ,0.5554399490356451,Neutro,3,Haha
523,pt,39055,cade os ninjas pra descobrir qual ator kkkkk,0.333051443099976,Neutro,3,Haha
524,pt,16715,minha mae fazia camisas para um determinada loja so ela fazia a loja entiquetava e vendia pelo um rio de dinheiro eu pegava as que passava da conta da entrega e ia vende para meus amigos e eles dizia que eram falsificada porque nao  tinha a entiqueta e ia compra nessa loja que custava o tripulo do valor ,0.358657538890839,Neutro,3,Haha
525,pt,39099,boa noite  presidente  tenha um bom sono  ,0.8476179838180541,Positivo,3,Haha
526,pt,39062,isso e para ver se o filme fica famoso kkk por isso colocaram seu nome ,0.776589035987854,Positivo,3,Haha
527,pt,53071,o nosso presidente bolsonaro e livre ,0.7899762392044071,Positivo,3,Haha
528,pt,52804,toma seu retardado,0.507497012615204,Neutro,3,Haha
529,pt,58068,por isso que ele e um mito kkkkkkkkk,0.55357027053833,Neutro,3,Haha
530,pt,39112,nome do filme e perdi meu dedo,0.155825108289719,Negativo,3,Haha
531,pt,33126,melhor uma camisa  falsificada comprada com dinheiro honesto do que o bolso cheio de dinheiro roubado desonesto afffffte amamos bolsonaro o mito do brasil ,0.643113136291504,Neutro,3,Haha
532,pt,16737,e  proibido  um presidente da republica do brasil honesto  comprar uma camisa na feirinha   ,0.578422248363495,Neutro,3,Haha
533,pt,1782,ahhh nao acredito que dispensou   amo peixe cru,0.482860714197159,Neutro,3,Haha
534,pt,55368,aqui em casa ja cancelamos a assinatura destas midias   quando eles dizem bom dia  eu abro a janela para saber se realmente e dia    ,0.813998401165009,Positivo,3,Haha
535,pt,53092,isso no minimo demonstra q bolsonaro tem um grande apreco pelo aniversariante   e que ele e extremamente pontual   ,0.7197023630142209,Positivo,3,Haha
536,pt,55492,folhetins de fofocas em queda livre     ,0.730055868625641,Positivo,3,Haha
537,pt,19445,se repercutir muito  uso de novo ,0.471629917621613,Neutro,3,Haha
538,pt,55589,extra  extra bolsonaro vai se reeleger em 2022 ,0.48826533555984497,Neutro,3,Haha
539,pt,38921,a melhor resposta do melhor presidente,1.0,Positivo,3,Haha
540,pt,1719,meu presidente    o gas de cozinha    aumentou de novo  a  gasolina ainda esta muito alta  nos ajude,0.21502989530563396,Negativo,3,Haha
541,pt,39142,#mitoooooooooooooo hahahahahha um presidente desse  bicho  ,0.5671393275260931,Neutro,3,Haha
542,pt,39166,boa noite presidente amado descanse guerreiro valente   e o resto e resto,0.9867046475410458,Positivo,3,Haha
